12,	8,	2,	5,	6.82,	526,	3,	2,	0,	10,	8,	2,	4,	5.80,	775,	2,	2,	0,	3
12,	9,	2,	5,	5.46,	660,	3,	2,	0,	10,	8,	2,	5,	6.67,	731,	4,	2,	0,	3
12,	8,	2,	5,	6.79,	593,	2,	2,	0,	10,	8,	2,	5,	5.23,	767,	4,	2,	0,	3
12,	10,	2,	7,	5.98,	647,	4,	2,	0,	10,	8,	2,	5,	3.23,	558,	2,	2,	0,	3
12,	10,	3,	6,	2.58,	719,	3,	2,	0,	10,	8,	2,	5,	4.29,	486,	4,	2,	0,	3
12,	9,	2,	6,	2.64,	650,	3,	2,	0,	10,	7,	2,	4,	2.51,	488,	3,	2,	0,	3
12,	8,	2,	5,	5.31,	574,	4,	2,	0,	10,	7,	2,	4,	3.87,	616,	3,	2,	0,	3
12,	8,	2,	5,	5.18,	539,	4,	2,	0,	10,	7,	2,	4,	6.50,	804,	3,	2,	0,	3
12,	9,	2,	6,	3.43,	672,	2,	2,	0,	10,	7,	3,	3,	1.92,	606,	4,	2,	0,	3
12,	9,	2,	5,	2.63,	689,	3,	2,	0,	10,	7,	2,	4,	5.26,	788,	3,	2,	0,	3
12,	10,	3,	5,	2.64,	486,	3,	2,	0,	10,	7,	1,	5,	5.21,	566,	2,	3,	0,	3
12,	10,	2,	7,	6.27,	659,	2,	2,	0,	10,	7,	1,	5,	3.35,	564,	3,	3,	0,	3
12,	8,	2,	5,	6.49,	644,	4,	2,	0,	10,	7,	1,	4,	3.79,	629,	2,	2,	0,	3
12,	8,	2,	5,	5.09,	569,	2,	2,	0,	10,	7,	2,	4,	3.24,	616,	3,	2,	0,	3
12,	9,	2,	6,	5.81,	732,	3,	2,	0,	10,	8,	2,	5,	6.46,	628,	3,	2,	0,	3
12,	10,	2,	7,	4.03,	683,	3,	2,	0,	10,	8,	2,	6,	5.44,	802,	3,	3,	0,	3
12,	11,	1,	8,	3.79,	882,	2,	3,	0,	10,	9,	2,	6,	4.98,	804,	3,	2,	0,	4
12,	12,	2,	10,	5.42,	815,	1,	3,	0,	10,	9,	1,	7,	5.47,	962,	2,	3,	0,	4
12,	12,	1,	8,	6.10,	706,	1,	2,	0,	10,	9,	1,	7,	6.89,	792,	3,	3,	0,	4
12,	12,	1,	9,	4.79,	951,	3,	3,	0,	10,	10,	2,	6,	7.12,	957,	3,	2,	0,	4
12,	12,	1,	9,	2.94,	784,	2,	3,	0,	10,	9,	2,	5,	4.25,	705,	2,	2,	0,	4
12,	12,	1,	10,	6.61,	828,	3,	3,	0,	10,	9,	0,	7,	7.09,	745,	2,	3,	0,	4
12,	10,	1,	8,	6.94,	956,	2,	3,	0,	10,	10,	1,	7,	6.45,	709,	2,	2,	0,	4
12,	12,	1,	10,	5.23,	745,	3,	3,	0,	10,	10,	1,	8,	2.67,	956,	3,	3,	0,	4
12,	12,	2,	9,	2.82,	971,	3,	3,	0,	10,	10,	1,	8,	4.90,	866,	2,	3,	0,	4
12,	11,	2,	8,	6.16,	897,	3,	3,	0,	10,	9,	1,	7,	4.49,	911,	2,	3,	0,	4
12,	11,	2,	8,	4.28,	951,	3,	3,	0,	10,	10,	1,	7,	7.41,	967,	1,	2,	0,	4
12,	11,	2,	7,	3.81,	951,	2,	2,	0,	10,	10,	2,	6,	3.50,	733,	1,	2,	0,	4
12,	11,	0,	9,	4.94,	866,	2,	3,	0,	10,	10,	1,	8,	4.02,	974,	3,	3,	0,	4
12,	12,	2,	8,	6.12,	738,	2,	2,	0,	10,	10,	0,	10,	5.56,	934,	2,	3,	0,	4
12,	11,	2,	8,	3.73,	777,	1,	3,	0,	10,	9,	1,	7,	7.09,	842,	3,	3,	0,	4
12,	12,	1,	10,	5.67,	786,	2,	3,	0,	10,	10,	2,	7,	4.44,	928,	3,	2,	0,	4
12,	12,	1,	10,	3.76,	910,	1,	3,	0,	10,	9,	1,	6,	6.23,	926,	2,	2,	0,	4
12,	12,	2,	8,	3.93,	851,	2,	2,	0,	10,	10,	2,	7,	5.99,	1001,	3,	2,	0,	4
12,	12,	2,	9,	7.07,	774,	3,	3,	0,	10,	10,	0,	9,	6.42,	1013,	3,	3,	0,	4
12,	11,	2,	8,	3.87,	936,	2,	3,	0,	10,	10,	2,	7,	4.57,	993,	2,	2,	0,	4
12,	12,	1,	8,	7.25,	959,	3,	2,	0,	10,	9,	2,	5,	4.16,	695,	1,	2,	0,	4
12,	11,	0,	10,	4.92,	1015,	3,	3,	0,	10,	9,	0,	7,	4.84,	861,	2,	3,	0,	4
12,	11,	0,	9,	4.88,	730,	1,	3,	0,	10,	9,	2,	6,	6.77,	883,	2,	2,	0,	4
12,	12,	3,	8,	3.38,	778,	2,	2,	0,	10,	10,	1,	7,	4.94,	773,	2,	2,	0,	4
12,	10,	1,	8,	6.69,	806,	3,	3,	0,	10,	9,	1,	7,	5.93,	735,	1,	3,	0,	4
12,	11,	0,	8,	5.82,	869,	3,	3,	0,	10,	9,	0,	7,	2.89,	965,	2,	3,	0,	4
12,	12,	0,	10,	5.05,	968,	1,	3,	0,	10,	10,	1,	7,	5.00,	796,	2,	2,	0,	4
12,	12,	2,	8,	3.74,	734,	1,	2,	0,	10,	10,	2,	8,	6.30,	858,	2,	3,	0,	4
12,	11,	1,	8,	5.40,	840,	3,	3,	0,	10,	9,	1,	7,	5.06,	886,	3,	3,	0,	4
12,	10,	2,	7,	6.03,	775,	2,	2,	0,	10,	10,	1,	7,	5.64,	873,	1,	2,	0,	4
12,	11,	1,	8,	4.89,	728,	3,	3,	0,	10,	10,	2,	7,	6.93,	948,	3,	2,	0,	4
12,	12,	2,	9,	3.74,	816,	1,	3,	0,	10,	9,	1,	7,	6.33,	702,	2,	3,	0,	4
12,	11,	1,	8,	4.79,	913,	2,	3,	0,	10,	9,	1,	6,	2.71,	817,	1,	2,	0,	4
12,	11,	2,	8,	7.28,	999,	1,	3,	0,	10,	9,	1,	6,	5.81,	691,	3,	2,	0,	4
12,	12,	2,	8,	3.08,	912,	1,	2,	0,	10,	10,	2,	6,	4.28,	827,	2,	2,	0,	4
12,	11,	1,	9,	3.88,	792,	1,	3,	0,	10,	10,	1,	8,	7.19,	913,	3,	3,	0,	4
12,	12,	2,	8,	5.29,	878,	3,	2,	0,	10,	9,	1,	7,	5.69,	996,	1,	3,	0,	4
12,	12,	0,	11,	4.08,	902,	1,	3,	0,	10,	10,	2,	6,	2.85,	1016,	3,	2,	0,	4
12,	11,	1,	9,	4.85,	878,	2,	3,	0,	10,	9,	2,	6,	4.35,	826,	2,	2,	0,	4
12,	12,	2,	8,	3.00,	929,	2,	2,	0,	10,	10,	2,	7,	4.32,	1003,	1,	2,	0,	4
12,	11,	1,	8,	2.61,	880,	2,	3,	0,	10,	10,	1,	7,	3.70,	795,	2,	2,	0,	4
12,	10,	2,	6,	3.94,	693,	1,	2,	0,	10,	10,	2,	7,	6.49,	929,	1,	2,	0,	4
12,	10,	1,	8,	5.98,	716,	3,	3,	0,	10,	10,	2,	6,	5.61,	878,	2,	2,	0,	4
12,	11,	1,	9,	5.81,	992,	2,	3,	0,	10,	9,	1,	6,	5.49,	749,	1,	2,	0,	4
12,	12,	1,	9,	6.44,	793,	1,	3,	0,	10,	10,	2,	7,	5.85,	760,	1,	2,	0,	4
12,	12,	2,	8,	2.77,	890,	2,	2,	0,	10,	10,	1,	7,	6.25,	982,	3,	2,	0,	4
12,	11,	1,	8,	6.32,	995,	2,	3,	0,	10,	9,	1,	6,	4.87,	1006,	2,	2,	0,	4
12,	11,	1,	8,	7.13,	869,	2,	3,	0,	10,	9,	2,	6,	5.19,	907,	1,	2,	0,	4
12,	12,	2,	9,	2.56,	832,	3,	3,	0,	10,	9,	2,	5,	7.18,	726,	1,	2,	0,	4
12,	12,	2,	10,	3.74,	905,	1,	3,	0,	10,	9,	1,	7,	5.80,	721,	3,	3,	0,	4
