11,	11,	0,	11,	3.02,	166,	2,	1,	0,	11,	11,	0,11,	5.16,	191,	2,	1,	0,	1
11,	7,	5,	1,	3.54,	129,	5,	1,	0,	11,	6,	4,	1,	5.21,	193,	6,	1,	0,	1
11,	5,	4,	0,	3.32,	56,	6,	1,	0,	11,	5,	4,	0,	5.15,	232,	5,	1,	0,	1
11,	6,	5,	0,	3.49,	68,	6,	1,	0,	11,	6,	4,	1,	3.21,	228,	6,	1,	0,	1
11,	5,	3,	1,	3.43,	255,	6,	1,	0,	11,	6,	4,	1,	1.16,	273,	6,	1,	0,	1
11,	6,	4,	1,	4.85,	329,	6,	1,	0,	11,	5,	3,	1,	1.24,	106,	6,	1,	0,	1
11,	6,	4,	1,	2.53,	322,	6,	1,	0,	11,	6,	4,	1,	4.71,	258,	5,	1,	0,	1
11,	6,	4,	1,	0.48,	253,	6,	1,	0,	11,	5,	4,	0,	2.17,	126,	5,	1,	0,	1
11,	6,	5,	0,	3.72,	328,	6,	1,	0,	11,	5,	3,	1,	2.45,	313,	5,	1,	0,	1
11,	5,	4,	0,	3.07,	112,	5,	1,	0,	11,	6,	4,	1,	3.01,	211,	5,	1,	0,	1
11,	5,	3,	1,	5.25,	189,	5,	1,	0,	11,	5,	3,	1,	3.98,	345,	6,	1,	0,	1
11,	6,	4,	1,	1.14,	206,	6,	1,	0,	11,	6,	4,	1,	3.34,	330,	5,	1,	0,	1
11,	6,	4,	1,	1.06,	137,	5,	1,	0,	11,	6,	4,	1,	2.11,	236,	6,	1,	0,	1
11,	5,	3,	1,	0.84,	71,	6,	1,	0,	11,	5,	4,	0,	2.51,	346,	5,	1,	0,	1
11,	6,	4,	1,	1.27,	131,	5,	1,	0,	11,	5,	3,	1,	1.51,	110,	6,	1,	0,	1
11,	6,	4,	1,	1.23,	141,	6,	1,	0,	11,	6,	4,	1,	2.16,	238,	6,	1,	0,	1
11,	5,	3,	1,	3.70,	321,	5,	1,	0,	11,	5,	4,	0,	0.75,	93,	6,	1,	0,	1
11,	6,	4,	1,	4.57,	104,	5,	1,	0,	11,	6,	4,	1,	1.33,	254,	6,	1,	0,	1
11,	6,	4,	1,	2.73,	320,	5,	1,	0,	11,	5,	3,	1,	3.17,	151,	5,	1,	0,	1
11,	7,	4,	2,	3.91,	163,	5,	2,	0,	11,	5,	3,	1,	1.40,	312,	6,	1,	0,	1
11,	5,	4,	0,	1.70,	168,	5,	1,	0,	11,	6,	4,	1,	3.78,	270,	6,	1,	0,	1
11,	6,	4,	1,	1.61,	61,	5,	1,	0,	11,	5,	4,	0,	2.57,	262,	5,	1,	0,	1
11,	6,	5,	0,	1.44,	194,	6,	1,	0,	11,	6,	4,	1,	3.76,	337,	6,	1,	0,	1
11,	7,	4,	1,	2.53,	354,	6,	1,	0,	11,	6,	4,	1,	3.25,	103,	6,	1,	0,	1
11,	6,	4,	1,	3.37,	161,	5,	1,	0,	11,	6,	5,	0,	1.60,	318,	6,	1,	0,	1
11,	5,	3,	1,	2.90,	295,	5,	1,	0,	11,	6,	4,	1,	0.54,	72,	5,	1,	0,	1
11,	6,	3,	1,	4.98,	292,	5,	1,	0,	11,	6,	4,	1,	2.07,	143,	5,	1,	0,	1
11,	5,	4,	0,	3.71,	226,	6,	1,	0,	11,	6,	4,	1,	2.92,	323,	5,	1,	0,	1
11,	5,	3,	1,	0.63,	306,	6,	1,	0,	11,	6,	4,	1,	0.69,	264,	5,	1,	0,	1
11,	6,	4,	1,	3.26,	212,	5,	1,	0,	11,	5,	3,	1,	2.45,	141,	5,	1,	0,	1
11,	6,	5,	0,	3.88,	267,	6,	1,	0,	11,	6,	3,	1,	4.16,	44,	5,	1,	0,	1
11,	7,	5,	1,	2.36,	319,	5,	1,	0,	11,	5,	4,	0,	4.95,	336,	5,	1,	0,	1
11,	6,	4,	1,	4.67,	258,	6,	1,	0,	11,	6,	4,	1,	4.90,	202,	6,	1,	0,	1
11,	6,	4,	1,	2.85,	264,	6,	1,	0,	11,	5,	4,	0,	5.39,	286,	5,	1,	0,	1
11,	6,	4,	1,	1.88,	237,	5,	1,	0,	11,	5,	3,	1,	0.53,	195,	5,	1,	0,	1
11,	5,	3,	1,	4.45,	189,	6,	1,	0,	11,	5,	4,	0,	1.47,	66,	6,	1,	0,	1
11,	6,	4,	1,	1.80,	58,	6,	1,	0,	11,	5,	4,	0,	2.22,	232,	6,	1,	0,	1
11,	5,	4,	0,	4.57,	70,	5,	1,	0,	11,	5,	3,	1,	4.10,	154,	6,	1,	0,	1
11,	6,	4,	1,	4.71,	123,	6,	1,	0,	11,	6,	4,	1,	3.20,	76,	5,	1,	0,	1
11,	5,	4,	0,	3.48,	54,	5,	1,	0,	11,	6,	4,	1,	3.50,	144,	6,	1,	0,	1
11,	5,	3,	1,	3.55,	70,	6,	1,	0,	11,	5,	4,	0,	0.96,	137,	6,	1,	0,	1
11,	5,	3,	1,	4.30,	53,	5,	1,	0,	11,	6,	4,	1,	3.36,	48,	5,	1,	0,	1
11,	5,	3,	1,	1.58,	297,	5,	1,	0,	11,	5,	4,	0,	2.53,	226,	6,	1,	0,	1
11,	7,	4,	1,	0.82,	225,	5,	1,	0,	11,	6,	4,	1,	1.71,	182,	6,	1,	0,	1
11,	6,	4,	1,	0.94,	354,	5,	1,	0,	11,	5,	3,	1,	3.59,	55,	5,	1,	0,	1
11,	6,	4,	1,	1.24,	301,	6,	1,	0,	11,	5,	4,	0,	5.13,	139,	6,	1,	0,	1
11,	6,	4,	1,	5.00,	134,	5,	1,	0,	11,	5,	3,	1,	1.69,	84,	5,	1,	0,	1
11,	5,	3,	1,	3.16,	208,	5,	1,	0,	11,	5,	3,	1,	4.40,	157,	6,	1,	0,	1
11,	6,	4,	1,	5.39,	103,	6,	1,	0,	11,	7,	5,	1,	4.21,	202,	6,	1,	0,	1
11,	6,	4,	1,	0.66,	243,	6,	1,	0,	11,	5,	4,	0,	2.30,	74,	6,	1,	0,	1
11,	6,	4,	1,	4.73,	368,	5,	1,	0,	11,	6,	4,	1,	4.37,	125,	6,	1,	0,	1
11,	6,	4,	1,	3.77,	61,	5,	1,	0,	11,	5,	3,	1,	5.21,	259,	6,	1,	0,	1
11,	6,	4,	1,	1.28,	245,	6,	1,	0,	11,	5,	4,	0,	3.81,	86,	5,	1,	0,	1
11,	5,	4,	0,	1.13,	274,	5,	1,	0,	11,	6,	4,	1,	3.02,	363,	6,	1,	0,	1
11,	6,	4,	1,	2.68,	88,	6,	1,	0,	11,	5,	3,	1,	4.58,	268,	6,	1,	0,	1
11,	5,	4,	0,	5.16,	230,	6,	1,	0,	11,	6,	4,	1,	4.85,	296,	6,	1,	0,	1
11,	5,	3,	1,	2.40,	301,	6,	1,	0,	11,	5,	3,	1,	5.21,	271,	5,	1,	0,	1
11,	6,	4,	1,	1.73,	339,	6,	1,	0,	11,	6,	4,	1,	3.19,	169,	6,	1,	0,	1
11,	6,	4,	1,	4.21,	114,	5,	1,	0,	11,	6,	4,	1,	3.37,	136,	6,	1,	0,	1
11,	6,	3,	1,	3.87,	182,	5,	1,	0,	11,	5,	3,	1,	3.65,	187,	5,	1,	0,	1
11,	5,	3,	1,	4.25,	366,	5,	1,	0,	11,	6,	3,	1,	1.81,	186,	5,	1,	0,	1
11,	6,	4,	1,	2.48,	220,	6,	1,	0,	11,	7,	5,	1,	0.60,	215,	6,	1,	0,	1
11,	5,	3,	1,	3.82,	120,	6,	1,	0,	11,	6,	4,	1,	2.16,	172,	6,	1,	0,	1
11,	5,	3,	1,	5.19,	292,	5,	1,	0,	11,	5,	3,	1,	5.06,	163,	6,	1,	0,	1
11,	6,	4,	1,	2.02,	189,	5,	1,	0,	11,	6,	4,	1,	3.13,	302,	5,	1,	0,	1
11,	6,	4,	1,	4.35,	319,	6,	1,	0,	11,	5,	4,	0,	1.24,	364,	6,	1,	0,	1
11,	6,	5,	0,	2.73,	105,	5,	1,	0,	11,	7,	5,	1,	4.48,	199,	6,	1,	0,	1
11,	5,	3,	1,	4.23,	354,	5,	1,	0,	11,	5,	3,	1,	1.86,	300,	5,	1,	0,	1
11,	5,	4,	0,	3.52,	128,	6,	1,	0,	11,	7,	4,	1,	3.60,	364,	5,	1,	0,	1
11,	6,	4,	1,	2.59,	201,	6,	1,	0,	11,	5,	4,	0,	1.20,	342,	5,	1,	0,	1
11,	6,	4,	1,	3.35,	246,	6,	1,	0,	11,	6,	5,	0,	2.47,	138,	5,	1,	0,	1
11,	5,	4,	0,	4.07,	317,	6,	1,	0,	11,	6,	4,	1,	3.69,	147,	6,	1,	0,	1
11,	6,	4,	1,	2.48,	253,	5,	1,	0,	11,	6,	4,	1,	0.76,	162,	5,	1,	0,	1
11,	7,	5,	1,	4.83,	313,	5,	1,	0,	11,	6,	4,	1,	3.86,	147,	6,	1,	0,	1
11,	5,	3,	1,	4.26,	126,	5,	1,	0,	11,	6,	4,	1,	4.14,	234,	5,	1,	0,	1
11,	6,	4,	1,	3.42,	130,	5,	1,	0,	11,	7,	5,	1,	0.58,	306,	6,	1,	0,	1
11,	6,	5,	0,	0.60,	287,	6,	1,	0,	11,	5,	3,	1,	4.73,	349,	6,	1,	0,	1
11,	5,	4,	0,	2.54,	199,	5,	1,	0,	11,	5,	3,	1,	3.90,	277,	6,	1,	0,	1
11,	6,	4,	1,	4.84,	272,	5,	1,	0,	11,	6,	4,	1,	1.36,	138,	5,	1,	0,	1
11,	6,	4,	1,	5.17,	164,	5,	1,	0,	11,	6,	5,	0,	1.62,	136,	6,	1,	0,	1
11,	5,	3,	1,	3.34,	257,	5,	1,	0,	11,	5,	4,	0,	2.02,	312,	6,	1,	0,	1
11,	6,	4,	1,	2.65,	319,	6,	1,	0,	11,	5,	4,	0,	1.71,	75,	6,	1,	0,	1
11,	5,	3,	1,	2.77,	371,	5,	1,	0,	11,	5,	3,	1,	0.83,	146,	6,	1,	0,	1
11,	6,	5,	0,	2.59,	321,	6,	1,	0,	11,	6,	4,	1,	1.27,	155,	5,	1,	0,	1
11,	7,	5,	1,	0.95,	155,	5,	1,	0,	11,	5,	3,	1,	1.53,	302,	5,	1,	0,	1
11,	5,	3,	1,	4.24,	332,	5,	1,	0,	11,	7,	4,	2,	5.20,	199,	6,	2,	0,	1
11,	5,	3,	1,	5.13,	218,	6,	1,	0,	11,	6,	4,	1,	4.23,	259,	6,	1,	0,	1
11,	5,	3,	1,	5.25,	279,	5,	1,	0,	11,	6,	4,	1,	5.01,	363,	6,	1,	0,	1
11,	6,	3,	2,	0.69,	121,	5,	2,	0,	11,	6,	5,	0,	4.22,	272,	6,	1,	0,	1
11,	6,	4,	1,	2.31,	189,	5,	1,	0,	11,	5,	3,	1,	3.11,	296,	5,	1,	0,	1
11,	6,	4,	1,	0.75,	214,	5,	1,	0,	11,	6,	4,	1,	2.02,	129,	6,	1,	0,	1
11,	6,	5,	0,	0.43,	95,	5,	1,	0,	11,	5,	4,	0,	5.29,	114,	6,	1,	0,	1
11,	6,	4,	1,	1.92,	211,	6,	1,	0,	11,	7,	5,	1,	0.98,	136,	5,	1,	0,	1
11,	6,	4,	1,	4.70,	175,	6,	1,	0,	11,	5,	4,	0,	4.48,	269,	6,	1,	0,	1
11,	5,	3,	1,	4.56,	172,	6,	1,	0,	11,	5,	3,	1,	4.98,	264,	6,	1,	0,	1
11,	5,	4,	0,	1.05,	205,	5,	1,	0,	11,	6,	4,	1,	1.93,	257,	5,	1,	0,	1
11,	5,	4,	0,	4.19,	271,	5,	1,	0,	11,	5,	4,	0,	4.07,	360,	5,	1,	0,	1
11,	5,	3,	1,	2.17,	274,	6,	1,	0,	11,	6,	4,	1,	5.24,	63,	5,	1,	0,	1
11,	5,	3,	1,	0.88,	292,	6,	1,	0,	11,	5,	3,	1,	0.67,	292,	6,	1,	0,	1
11,	6,	4,	1,	2.77,	281,	5,	1,	0,	11,	6,	4,	1,	1.39,	191,	6,	1,	0,	1
11,	5,	3,	1,	2.20,	143,	6,	1,	0,	11,	5,	3,	1,	0.80,	323,	5,	1,	0,	1
11,	6,	4,	1,	5.15,	87,	6,	1,	0,	11,	6,	4,	1,	3.37,	112,	5,	1,	0,	1
11,	7,	5,	1,	1.47,	115,	6,	1,	0,	11,	6,	4,	1,	4.26,	165,	6,	1,	0,	1
11,	6,	4,	1,	1.77,	61,	5,	1,	0,	11,	5,	4,	0,	2.11,	303,	5,	1,	0,	1
11,	6,	4,	1,	0.42,	225,	6,	1,	0,	11,	6,	4,	1,	3.46,	49,	5,	1,	0,	1
11,	6,	4,	1,	5.38,	304,	6,	1,	0,	11,	6,	4,	1,	2.88,	194,	5,	1,	0,	1
11,	6,	5,	0,	5.21,	44,	5,	1,	0,	11,	6,	4,	1,	3.60,	201,	6,	1,	0,	1
11,	6,	4,	1,	1.56,	160,	6,	1,	0,	11,	6,	5,	0,	4.39,	44,	5,	1,	0,	1
11,	5,	3,	1,	2.73,	258,	5,	1,	0,	11,	5,	3,	1,	2.46,	201,	6,	1,	0,	1
11,	6,	5,	0,	3.24,	236,	6,	1,	0,	11,	6,	4,	1,	4.95,	283,	5,	1,	0,	1
11,	5,	4,	0,	0.78,	144,	6,	1,	0,	11,	5,	3,	1,	4.83,	43,	6,	1,	0,	1
11,	6,	4,	1,	1.36,	73,	6,	1,	0,	11,	5,	3,	1,	1.52,	52,	6,	1,	0,	1
11,	5,	4,	0,	2.61,	63,	5,	1,	0,	11,	7,	4,	1,	3.26,	276,	5,	1,	0,	1
11,	6,	4,	1,	3.76,	222,	5,	1,	0,	11,	5,	3,	1,	0.46,	137,	6,	1,	0,	1
11,	5,	4,	0,	0.50,	52,	6,	1,	0,	11,	7,	5,	1,	2.01,	347,	6,	1,	0,	1
11,	6,	5,	0,	5.17,	315,	6,	1,	0,	11,	6,	4,	1,	3.37,	230,	5,	1,	0,	1
11,	5,	3,	1,	4.57,	316,	6,	1,	0,	11,	5,	4,	0,	1.39,	349,	5,	1,	0,	1
11,	5,	4,	0,	2.57,	298,	6,	1,	0,	11,	5,	3,	1,	4.17,	56,	5,	1,	0,	1
11,	6,	4,	1,	1.01,	280,	6,	1,	0,	11,	5,	4,	0,	3.28,	334,	6,	1,	0,	1
11,	5,	4,	0,	3.01,	356,	5,	1,	0,	11,	6,	5,	0,	2.01,	316,	6,	1,	0,	1
11,	6,	4,	1,	1.69,	237,	5,	1,	0,	11,	5,	4,	0,	5.21,	243,	5,	1,	0,	1
11,	5,	3,	1,	3.58,	221,	6,	1,	0,	11,	5,	4,	0,	2.91,	223,	6,	1,	0,	1
11,	6,	4,	1,	2.27,	367,	6,	1,	0,	11,	6,	5,	0,	2.26,	219,	6,	1,	0,	1
11,	6,	4,	1,	0.50,	184,	5,	1,	0,	11,	6,	4,	1,	0.84,	138,	6,	1,	0,	1
11,	5,	3,	1,	2.38,	260,	6,	1,	0,	11,	5,	3,	1,	1.67,	195,	5,	1,	0,	1
11,	7,	5,	1,	2.74,	235,	6,	1,	0,	11,	6,	4,	1,	0.69,	228,	6,	1,	0,	1
11,	6,	4,	1,	0.58,	182,	6,	1,	0,	11,	5,	3,	1,	4.78,	125,	5,	1,	0,	1
11,	5,	4,	0,	3.11,	343,	5,	1,	0,	11,	7,	5,	1,	2.05,	255,	5,	1,	0,	1
11,	5,	4,	0,	4.87,	288,	5,	1,	0,	11,	6,	4,	1,	1.78,	343,	6,	1,	0,	1
11,	5,	3,	1,	3.05,	118,	6,	1,	0,	11,	6,	4,	1,	3.00,	218,	6,	1,	0,	1
11,	5,	4,	0,	1.34,	286,	5,	1,	0,	11,	6,	4,	1,	5.17,	112,	5,	1,	0,	1
11,	6,	4,	1,	2.24,	237,	6,	1,	0,	11,	6,	4,	1,	4.16,	51,	5,	1,	0,	1
11,	6,	5,	0,	1.65,	181,	5,	1,	0,	11,	6,	4,	1,	1.98,	366,	5,	1,	0,	1
11,	5,	4,	0,	3.04,	96,	6,	1,	0,	11,	5,	4,	0,	5.18,	248,	6,	1,	0,	1
11,	6,	4,	1,	1.27,	64,	6,	1,	0,	11,	5,	4,	0,	3.45,	293,	5,	1,	0,	1
